Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
22,,Mon Nov 29 11:32:30 EST 2021,CurryEvaluator.java,1638203550950,76494,0,(I)2(R)1(I)2(F)2(I)1(F)2(I)1,0.5454545454545454,0.0,0.0,36.36363636363637,0.0,0.0,0.14473684210526316,0.0,0.0,0.05263157894736842,0.0,0.013157894736842105,0.07894736842105263,0.0,[]
23,,Mon Nov 29 11:33:48 EST 2021,CurryEvaluator.java,1638203628895,13657,0,(I)2(R)1(F)2(I)4(R)4(F)2(I)4(R)2,0.47619047619047616,0.0,0.0,19.047619047619047,0.0,0.0,1.6153846153846154,0.0,0.0,0.3076923076923077,0.0,0.5384615384615384,0.7692307692307693,0.0,[]
24,,Mon Nov 29 11:34:02 EST 2021,CurryEvaluator.java,1638203642684,3428,3428,(R)1(I)12(R)2(I)10,0.88,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
25,,Mon Nov 29 11:34:06 EST 2021,CurryEvaluator.java,1638203646335,4995,4995,(I)1(R)1(I)20,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.25,5.25,0.0,[]
26,,Mon Nov 29 11:34:14 EST 2021,CurryEvaluator.java,1638203654248,18661,0,(F)4(I)14,0.7777777777777778,0.0,0.0,22.22222222222222,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,[]
27,,Mon Nov 29 11:34:32 EST 2021,CurryEvaluator.java,1638203672993,-28370,-28370,(I)4(F)2(I)5(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1,0.6666666666666666,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
28,,Mon Nov 29 11:34:06 EST 2021,CurryEvaluator.java,1638203646654,66464,0,(R)1(I)8(R)2(I)12,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.3484848484848485,0.0,0.0,0.0,0.0,0.045454545454545456,0.30303030303030304,0.0,[]
29,,Mon Nov 29 11:35:13 EST 2021,CurryEvaluator.java,1638203713139,124379,0,(I)9(F)4(R)1(I)1,0.6666666666666666,0.0,0.0,26.666666666666668,0.0,0.0,0.12096774193548387,0.0,0.0,0.03225806451612903,0.0,0.008064516129032258,0.08064516129032258,0.0,[]
30,,Mon Nov 29 11:37:17 EST 2021,CurryEvaluator.java,1638203837557,16708,0,(I)8(R)1(I)10,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,0.0,0.0625,1.125,0.0,[]
31,,Mon Nov 29 11:37:34 EST 2021,CurryEvaluator.java,1638203854401,7159,7159,(I)10(R)4(I)5(F)1,0.75,0.0,0.0,5.0,0.0,0.0,2.857142857142857,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,2.142857142857143,0.0,[]
32,,Mon Nov 29 11:37:41 EST 2021,QuoteEvaluator.java,1638203861671,9557,9557,(F)1(I)14,0.9333333333333333,0.0,0.0,6.666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.1111111111111111,0.0,0.0,1.5555555555555556,0.0,[]
33,,Mon Nov 29 11:37:51 EST 2021,QuoteEvaluator.java,1638203871350,-28619,-28619,(I)4(R)1(I)9(R)1(I)3(R)1(I)4,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
34,,Mon Nov 29 11:37:23 EST 2021,QuoteEvaluator.java,1638203843106,34784,0,(I)1(R)1(I)4(R)1(I)5(R)1(I)2(R)1(I)7,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.6764705882352942,0.0,0.0,0.0,0.0,0.11764705882352941,0.5588235294117647,0.0,[]
35,,Mon Nov 29 11:37:57 EST 2021,QuoteEvaluator.java,1638203877979,6414,6414,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
36,,Mon Nov 29 11:38:04 EST 2021,QuoteEvaluator.java,1638203884552,5435,5435,(I)16(R)1,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.2,3.2,0.0,[]
37,,Mon Nov 29 11:38:10 EST 2021,QuoteEvaluator.java,1638203890031,4800,4800,(I)1(R)2(I)2(R)2(I)2(R)2(I)7(R)4,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,2.5,3.0,0.0,[]
38,,Mon Nov 29 11:38:14 EST 2021,QuoteEvaluator.java,1638203894989,33326,0,(I)6(D)1(F)2(I)1(F)1,0.6363636363636364,9.090909090909092,0.0,27.27272727272727,0.0,0.0,0.3333333333333333,0.0,0.030303030303030304,0.09090909090909091,0.0,0.0,0.21212121212121213,0.0,[]
39,,Mon Nov 29 11:38:48 EST 2021,CurryEvaluator.java,1638203928315,20776,0,(F)1(I)2(R)2(I)4(R)1(I)5,0.7333333333333333,0.0,0.0,6.666666666666667,0.0,0.0,0.75,0.0,0.0,0.05,0.0,0.15,0.55,0.0,[]
40,,Mon Nov 29 11:39:09 EST 2021,CurryEvaluator.java,1638203949206,3209,3209,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
41,,Mon Nov 29 11:39:12 EST 2021,CurryEvaluator.java,1638203952594,10367,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,0.0,[]
42,,Mon Nov 29 11:39:23 EST 2021,CurryEvaluator.java,1638203963094,5158,5158,(I)2(R)2(I)18,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.4,4.0,0.0,[]
43,,Mon Nov 29 11:39:28 EST 2021,CurryEvaluator.java,1638203968400,102617,0,(I)1(F)8(I)2(R)1(I)6(R)1,0.47368421052631576,0.0,0.0,42.10526315789473,0.0,0.0,0.18627450980392157,0.0,0.0,0.0784313725490196,0.0,0.0196078431372549,0.08823529411764706,0.0,[]
44,,Mon Nov 29 11:41:11 EST 2021,CurryEvaluator.java,1638204071138,-107182,-107182,(R)1(I)6(R)5(I)1(R)2(I)3(R)1(I)1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
45,,Mon Nov 29 11:39:28 EST 2021,CurryEvaluator.java,1638203968088,107159,0,(I)2(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)7(I)8,0.56,0.0,0.0,0.0,0.0,0.0,0.2336448598130841,0.0,0.0,0.0,0.0,0.102803738317757,0.1308411214953271,0.0,[]
46,,Mon Nov 29 11:41:15 EST 2021,CurryEvaluator.java,1638204075508,5322,5322,(R)1(I)1(R)2(I)18,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.6,3.8,0.0,[]
47,,Mon Nov 29 11:41:20 EST 2021,CurryEvaluator.java,1638204080830,5194,5194,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,[]
48,,Mon Nov 29 11:41:26 EST 2021,CurryEvaluator.java,1638204086129,10865,0,(I)6(R)2(I)13(F)2,0.8260869565217391,0.0,0.0,8.695652173913043,0.0,0.0,2.3,0.0,0.0,0.2,0.0,0.2,1.9,0.0,[]
49,,Mon Nov 29 11:41:36 EST 2021,CurryEvaluator.java,1638204096994,9889,9889,(F)2(I)1(F)2(I)15,0.8,0.0,0.0,20.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.4444444444444444,0.0,0.0,1.7777777777777777,0.0,[]
50,,Mon Nov 29 11:41:47 EST 2021,CurryEvaluator.java,1638204107121,8987,8987,(I)13(F)2(I)4,0.8947368421052632,0.0,0.0,10.526315789473683,0.0,0.0,2.375,0.0,0.0,0.25,0.0,0.0,2.125,0.0,[]
51,,Mon Nov 29 11:41:56 EST 2021,CurryEvaluator.java,1638204116212,9946,9946,(I)1(F)2(I)11(R)3(I)3,0.75,0.0,0.0,10.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,1.6666666666666667,0.0,[]
52,,Mon Nov 29 11:42:06 EST 2021,CurryEvaluator.java,1638204126191,2001,2001,(I)3(R)1(I)9(R)1(I)4(R)1(I)3,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.5,9.5,0.0,[]
53,,Mon Nov 29 11:42:10 EST 2021,CurryEvaluator.java,1638204130596,1826,1826,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,[]
54,,Mon Nov 29 11:42:12 EST 2021,CurryEvaluator.java,1638204132422,9996,9996,(I)16(R)1(I)4,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.1111111111111111,2.2222222222222223,0.0,[]
55,,Mon Nov 29 11:42:22 EST 2021,CurryEvaluator.java,1638204142642,6065,6065,(I)21(R)1,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.16666666666666666,3.5,0.0,[]
56,,Mon Nov 29 11:42:28 EST 2021,CurryEvaluator.java,1638204148817,3889,3889,(R)3(I)6(R)1(I)15,0.84,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
57,,Mon Nov 29 11:42:32 EST 2021,CurryEvaluator.java,1638204152892,4213,4213,(I)4(R)1(I)13(R)1(I)4,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.5,5.25,0.0,[]
58,,Mon Nov 29 11:42:37 EST 2021,CurryEvaluator.java,1638204157273,-14855,-14855,(R)3(I)5(R)1(I)2(R)1(I)4,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
59,,Mon Nov 29 11:42:25 EST 2021,CurryEvaluator.java,1638204145464,17388,0,(I)3(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)7,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,0.35294117647058826,1.0,0.0,[]
60,,Mon Nov 29 11:42:42 EST 2021,CurryEvaluator.java,1638204162993,9186,9186,(I)8(R)1(I)1,0.9,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,[]
61,,Mon Nov 29 11:42:52 EST 2021,CurryEvaluator.java,1638204172717,53680,0,(F)2(I)18,0.9,0.0,0.0,10.0,0.0,0.0,0.37735849056603776,0.0,0.0,0.03773584905660377,0.0,0.0,0.33962264150943394,0.0,[]
62,,Mon Nov 29 11:43:46 EST 2021,CurryEvaluator.java,1638204226634,14691,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,[]
63,,Mon Nov 29 11:44:01 EST 2021,CurryEvaluator.java,1638204241554,5149,5149,(I)5(R)17(I)1,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,3.4,1.2,0.0,[]
64,,Mon Nov 29 11:44:06 EST 2021,CurryEvaluator.java,1638204246708,22985,0,(I)2(F)2(I)9(R)2(I)1,0.75,0.0,0.0,12.5,0.0,0.0,0.7272727272727273,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.5454545454545454,0.0,[]
65,,Mon Nov 29 11:44:29 EST 2021,CurryEvaluator.java,1638204269859,14532,0,(I)8(D)1(F)2(I)1(F)2(I)1,0.6666666666666666,6.666666666666667,0.0,26.666666666666668,0.0,0.0,1.0714285714285714,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,[]
66,,Mon Nov 29 11:44:44 EST 2021,CurryEvaluator.java,1638204284446,-116322,-116322,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
67,,Mon Nov 29 11:42:48 EST 2021,CurryEvaluator.java,1638204168518,137669,0,(R)1(I)6(R)1(I)2(R)1(I)6(R)1(I)3(R)1,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.16058394160583941,0.0,0.0,0.0,0.0,0.0364963503649635,0.12408759124087591,0.0,[]
68,,Mon Nov 29 11:45:06 EST 2021,CurryEvaluator.java,1638204306785,37648,0,(D)1(F)2(I)10,0.7692307692307693,7.6923076923076925,0.0,15.384615384615385,0.0,0.0,0.35135135135135137,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.2702702702702703,0.0,[]
69,,Mon Nov 29 11:45:44 EST 2021,IdentifierAtomImplementation.java,1638204344528,53368,0,(D)1(F)2(I)2(D)1(I)3(F)1,0.5,20.0,0.0,30.0,0.0,0.0,0.18867924528301888,0.0,0.03773584905660377,0.05660377358490566,0.0,0.0,0.09433962264150944,0.0,[]
70,,Mon Nov 29 11:46:37 EST 2021,CurryEvaluator.java,1638204397896,49027,0,(F)5(I)3(R)2(I)9,0.631578947368421,0.0,0.0,26.31578947368421,0.0,0.0,0.3877551020408163,0.0,0.0,0.10204081632653061,0.0,0.04081632653061224,0.24489795918367346,0.0,[]
71,,Mon Nov 29 11:47:27 EST 2021,CurryEvaluator.java,1638204447010,13586,0,(I)14(R)2,0.875,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,0.0,0.0,0.0,0.0,0.15384615384615385,1.0769230769230769,0.0,[]
72,,Mon Nov 29 11:47:40 EST 2021,CurryEvaluator.java,1638204460679,4500,4500,(R)17(I)6(R)1,0.25,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.5,1.5,0.0,[]
73,,Mon Nov 29 11:47:45 EST 2021,CurryEvaluator.java,1638204465259,9591,9591,(I)16(D)1(F)1,0.8888888888888888,5.555555555555555,0.0,5.555555555555555,0.0,0.0,2.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.7777777777777777,0.0,[]
74,,Mon Nov 29 11:47:54 EST 2021,CurryEvaluator.java,1638204474850,-20552,-20552,(F)1(I)1(D)1(R)1(I)1(R)1(I)6(R)2(I)1(R)1,0.5625,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
75,,Mon Nov 29 11:47:35 EST 2021,CurryEvaluator.java,1638204455004,44815,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)2(I)10,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,0.0,0.0,0.0,0.0,0.11363636363636363,0.3181818181818182,0.0,[]
76,,Mon Nov 29 11:48:19 EST 2021,CurryEvaluator.java,1638204499819,348,348,(I)1(R)2(I)11(R)3(I)6(R)1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
77,,Mon Nov 29 11:48:21 EST 2021,CurryEvaluator.java,1638204501392,7353,7353,(I)1(R)1(I)2(R)1(I)15(R)3(I)1,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.7142857142857143,2.7142857142857144,0.0,[]
78,,Mon Nov 29 11:48:28 EST 2021,CurryEvaluator.java,1638204508751,7416,7416,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,[]
79,,Mon Nov 29 11:48:36 EST 2021,QuoteEvaluator.java,1638204516264,81007,0,(I)1(D)1(F)2(I)1(F)2(I)1(F)1,0.3333333333333333,11.11111111111111,0.0,55.55555555555556,0.0,0.0,0.1111111111111111,0.0,0.012345679012345678,0.06172839506172839,0.0,0.0,0.037037037037037035,0.0,[]
80,,Mon Nov 29 11:49:57 EST 2021,QuoteEvaluator.java,1638204597271,8123,8123,(F)1(I)14,0.9333333333333333,0.0,0.0,6.666666666666667,0.0,0.0,1.875,0.0,0.0,0.125,0.0,0.0,1.75,0.0,[]
81,,Mon Nov 29 11:50:05 EST 2021,QuoteEvaluator.java,1638204605497,109013,0,(I)1(D)1(I)2(R)9,0.23076923076923078,7.6923076923076925,0.0,0.0,0.0,0.0,0.11926605504587157,0.0,0.009174311926605505,0.0,0.0,0.08256880733944955,0.027522935779816515,0.0,[]
82,,Mon Nov 29 11:51:54 EST 2021,QuoteEvaluator.java,1638204714671,7628,7628,(R)3(I)13,0.8125,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.42857142857142855,1.8571428571428572,0.0,[]
83,,Mon Nov 29 11:52:03 EST 2021,QuoteEvaluator.java,1638204723008,-143920,-143920,(I)10(D)1(I)6,0.9411764705882353,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
84,,Mon Nov 29 11:50:00 EST 2021,QuoteEvaluator.java,1638204600244,140494,0,(I)5(R)1(I)9(R)1(I)2(R)3(I)1,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.15714285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.12142857142857143,0.0,[]
85,,Mon Nov 29 11:52:20 EST 2021,QuoteEvaluator.java,1638204740742,5510,5510,(I)1(R)11(I)2(D)1,0.2,6.666666666666667,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,2.2,0.6,0.0,[]
86,,Mon Nov 29 11:52:27 EST 2021,QuoteEvaluator.java,1638204747507,22237,0,(I)3(R)2(I)2(D)1(I)3(R)1,0.6666666666666666,8.333333333333332,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.36363636363636365,0.0,[]
87,,Mon Nov 29 11:52:50 EST 2021,QuoteEvaluator.java,1638204770260,329738,0,(R)3(I)4(D)1,0.5,12.5,0.0,0.0,0.0,0.0,0.0243161094224924,0.0,0.00303951367781155,0.0,0.0,0.00911854103343465,0.0121580547112462,0.0,[]
88,,Mon Nov 29 11:58:21 EST 2021,CurryEvaluator.java,1638205101891,26465,0,(I)5(D)1(I)4,0.9,10.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.34615384615384615,0.0,[]
89,,Mon Nov 29 11:58:48 EST 2021,CurryEvaluator.java,1638205128433,12568,0,(I)3(R)1(I)18,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,1.75,0.0,[]
90,,Mon Nov 29 11:59:01 EST 2021,CurryEvaluator.java,1638205141348,7094,7094,(I)16(R)1(I)5,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,3.0,0.0,[]
91,,Mon Nov 29 11:59:08 EST 2021,CurryEvaluator.java,1638205148455,7606,7606,(R)1(I)2(R)1(I)2(R)2(I)6(R)1(I)1(R)1(I)3(R)1(I)1,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,1.0,2.142857142857143,0.0,[]
92,,Mon Nov 29 11:59:11 EST 2021,CurryEvaluator.java,1638205151817,4512,4512,(I)8(R)12(I)1(R)1,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,3.25,2.25,0.0,[]
93,,Mon Nov 29 11:59:16 EST 2021,CurryEvaluator.java,1638205156332,5195,5195,(R)1(I)13(R)3(I)3(D)1,0.7619047619047619,4.761904761904762,0.0,0.0,0.0,0.0,4.2,0.0,0.2,0.0,0.0,0.8,3.2,0.0,[]
94,,Mon Nov 29 11:59:21 EST 2021,CurryEvaluator.java,1638205161527,17501,0,(F)2(I)15,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,1.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.8823529411764706,0.0,[]
95,,Mon Nov 29 11:59:39 EST 2021,QuoteEvaluator.java,1638205179086,69904,0,(D)1(I)1(D)1(F)2(I)7,0.6666666666666666,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.17391304347826086,0.0,0.028985507246376812,0.028985507246376812,0.0,0.0,0.11594202898550725,0.0,[]
96,,Mon Nov 29 12:00:49 EST 2021,CurryEvaluator.java,1638205249009,18554,0,(D)1(I)16,0.9411764705882353,5.88235294117647,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.8888888888888888,0.0,[]
97,,Mon Nov 29 12:01:07 EST 2021,CurryEvaluator.java,1638205267647,4088,4088,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
