Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
31,,Sun Nov 07 15:36:24 EST 2021,Runner.java,1636317384762,46383,0,(D)1(F)4(I)1(D)1(F)2(I)1(F)2(I)1,0.23076923076923078,15.384615384615385,0.0,61.53846153846154,0.0,0.0,0.2826086956521739,0.0,0.043478260869565216,0.17391304347826086,0.0,0.0,0.06521739130434782,0.0,[]
32,,Sun Nov 07 15:37:12 EST 2021,CondEvaluator.java,1636317432043,17439,0,(F)2(I)3(R)2(I)1(R)7,0.26666666666666666,0.0,0.0,13.333333333333334,0.0,0.0,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,0.5294117647058824,0.23529411764705882,0.0,[]
33,,Sun Nov 07 15:37:41 EST 2021,CondEvaluator.java,1636317461512,3809,3809,(I)12(R)3(I)5,0.85,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,1.0,5.666666666666667,0.0,[]
34,,Sun Nov 07 15:37:45 EST 2021,OperatorRegistry.java,1636317465391,63057,0,(I)6(F)2(I)1(D)1(F)2(I)1,0.6153846153846154,7.6923076923076925,0.0,30.76923076923077,0.0,0.0,0.20634920634920634,0.0,0.015873015873015872,0.06349206349206349,0.0,0.0,0.12698412698412698,0.0,[]
35,,Sun Nov 07 15:38:48 EST 2021,OperatorRegistry.java,1636317528448,73980,0,(I)10(F)4(D)1(F)1,0.625,6.25,0.0,31.25,0.0,0.0,0.2191780821917808,0.0,0.0136986301369863,0.0684931506849315,0.0,0.0,0.136986301369863,0.0,[]
36,,Sun Nov 07 15:40:06 EST 2021,AndEvaluator.java,1636317606587,64659,0,(F)1(I)12,0.9230769230769231,0.0,0.0,7.6923076923076925,0.0,0.0,0.203125,0.0,0.0,0.015625,0.0,0.0,0.1875,0.0,[]
37,,Sun Nov 07 15:41:11 EST 2021,AndEvaluator.java,1636317671425,4492,4492,(I)19(F)1,0.95,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.25,0.0,0.0,4.75,0.0,[]
38,,Sun Nov 07 15:41:17 EST 2021,CondEvaluator.java,1636317677273,25880,0,(N)10(F)1(I)4,0.26666666666666666,0.0,66.66666666666666,6.666666666666667,0.0,0.0,0.6,0.4,0.0,0.04,0.0,0.0,0.16,0.0,[]
39,,Sun Nov 07 15:41:43 EST 2021,CondEvaluator.java,1636317703350,-35416,-35416,(R)1(I)3(R)4(I)3(R)1(I)3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
40,,Sun Nov 07 15:41:09 EST 2021,EvalOperator.java,1636317669676,57215,0,(I)4(R)1(I)5(R)1,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.19298245614035087,0.0,0.0,0.0,0.0,0.03508771929824561,0.15789473684210525,0.0,[]
41,,Sun Nov 07 15:42:06 EST 2021,LoadEvaluator.java,1636317726983,10355,0,(I)6(R)1(I)6(R)1,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,1.2,0.0,[]
42,,Sun Nov 07 15:42:17 EST 2021,NotEvaluator.java,1636317737466,-24676,-24676,(R)1(I)5(R)1(I)2,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
43,,Sun Nov 07 15:42:01 EST 2021,OrEvaluator.java,1636317721158,25020,0,(I)1(R)1(I)3(R)1(I)3(R)2(I)3(R)1(I)3,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.2,0.52,0.0,[]
44,,Sun Nov 07 15:42:27 EST 2021,QuoteEvaluator.java,1636317747087,7924,7924,(I)3(R)1(I)5(R)1(I)1,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,1.2857142857142858,0.0,[]
45,,Sun Nov 07 15:42:35 EST 2021,OperatorRegistry.java,1636317755022,21903,0,(I)4(R)1(I)1(D)1(F)1(D)1(F)1,0.5,20.0,0.0,20.0,0.0,0.0,0.47619047619047616,0.0,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.23809523809523808,0.0,[]
46,,Sun Nov 07 15:42:57 EST 2021,OperatorRegistry.java,1636317777051,15047,0,(I)4(R)1(I)16,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.06666666666666667,1.3333333333333333,0.0,[]
47,,Sun Nov 07 15:43:12 EST 2021,LoadEvaluator.java,1636317792383,61052,0,(D)1(F)2(I)1(D)1(F)1(D)1(F)1(I)2(F)1,0.2727272727272727,27.27272727272727,0.0,45.45454545454545,0.0,0.0,0.18032786885245902,0.0,0.04918032786885246,0.08196721311475409,0.0,0.0,0.04918032786885246,0.0,[]
48,,Sun Nov 07 15:44:16 EST 2021,AndEvaluator.java,1636317856955,25962,0,(F)1(I)3(D)1(F)2(I)3(R)2,0.5,8.333333333333332,0.0,25.0,0.0,0.0,0.48,0.0,0.04,0.12,0.0,0.08,0.24,0.0,[]
49,,Sun Nov 07 15:44:43 EST 2021,ComparisonEvaluator.java,1636317883262,-128920,-128920,(I)5(R)1(I)3(R)1(I)3(R)1(I)1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
50,,Sun Nov 07 15:42:36 EST 2021,CondEvaluator.java,1636317756128,141242,0,(I)2(R)1(I)1(R)1(I)3(R)2(I)3(R)1,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.09929078014184398,0.0,0.0,0.0,0.0,0.03546099290780142,0.06382978723404255,0.0,[]
51,,Sun Nov 07 15:44:57 EST 2021,CondEvaluator.java,1636317897768,8812,8812,(I)4(R)1(I)3(R)1(I)6,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.25,1.625,0.0,[]
52,,Sun Nov 07 15:45:06 EST 2021,LoadEvaluator.java,1636317906593,13109,0,(I)6(R)2(I)4(R)1,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0,[]
53,,Sun Nov 07 15:45:21 EST 2021,QuoteEvaluator.java,1636317921935,12906,0,(I)5(R)2(I)5(R)1(I)3,0.8125,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.25,1.0833333333333333,0.0,[]
54,,Sun Nov 07 15:45:35 EST 2021,OperatorRegistry.java,1636317935512,29049,0,(R)1(I)4(R)2(D)1(F)2(I)1,0.45454545454545453,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.3793103448275862,0.0,0.034482758620689655,0.06896551724137931,0.0,0.10344827586206896,0.1724137931034483,0.0,[]
55,,Sun Nov 07 15:46:04 EST 2021,CondEvaluator.java,1636317964932,-71157,-71157,(I)2(D)1(F)1(D)1(F)1(I)5(R)1,0.5833333333333334,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
56,,Sun Nov 07 15:44:57 EST 2021,EvalOperator.java,1636317897370,152864,0,(R)2(I)2(R)5(I)1,0.3,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.0,0.0,0.046052631578947366,0.019736842105263157,0.0,[]
57,,Sun Nov 07 15:47:38 EST 2021,EvalOperator.java,1636318058985,21387,0,(I)1(F)2,0.3333333333333333,0.0,0.0,66.66666666666666,0.0,0.0,0.14285714285714285,0.0,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,[]
